Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002524,Male,No,2,Graduate,No,5129,5066,159.72325173838135,360.0,1.0,Rural,Y
LP001565,Male,Yes,1,Graduate,No,3300,1386,117.14219140991375,360.0,0.0,Semiurban,N
LP001835,Male,Yes,0,Not Graduate,No,1824,4027,201.19566294132787,360.0,0.0,Semiurban,N
LP001119,Male,No,0,Graduate,No,3579,0,80.06206782783417,360.0,1.0,Urban,N
LP002792,Male,Yes,1,Graduate,No,5432,1063,24.60984703017811,360.0,1.0,Semiurban,Y
LP001955,Female,No,0,Graduate,No,5257,2698,150.83787806225982,480.0,1.0,Rural,N
LP002804,Female,Yes,0,Graduate,No,4451,2535,185.20179959380448,360.0,1.0,Semiurban,Y
LP002335,Female,Yes,0,Not Graduate,No,2243,3059,182.50100797163756,360.0,0.0,Semiurban,N
LP001666,Male,No,0,Graduate,No,7506,3472,183.13876809391584,360.0,1.0,Rural,Y
LP001430,Female,No,0,Graduate,No,4540,0,47.69218401236021,360.0,1.0,Semiurban,Y
LP001197,Male,Yes,0,Graduate,No,3039,2199,136.13139190239602,360.0,1.0,Rural,N
LP002788,Male,Yes,0,Not Graduate,No,2294,2491,184.8460132891962,360.0,0.0,Urban,N
LP002219,Male,Yes,3+,Graduate,No,8601,5158,132.41589175495562,360.0,1.0,Rural,Y
LP002130,Male,Yes,,Not Graduate,No,3428,3048,148.718538918942,360.0,0.0,Rural,N
LP002300,Female,No,0,Not Graduate,No,2108,0,56.23199552046301,360.0,1.0,Semiurban,Y
LP001008,Male,No,0,Graduate,No,6294,0,143.1312347950759,360.0,1.0,Urban,Y
LP001514,Female,Yes,0,Graduate,No,2154,4334,95.92827217342953,360.0,1.0,Semiurban,Y
LP002855,Male,Yes,2,Graduate,No,15206,0,273.58204864827303,360.0,1.0,Urban,Y
LP002953,Male,Yes,3+,Graduate,No,5308,0,130.07814509611697,360.0,1.0,Urban,Y
LP002789,Male,Yes,0,Graduate,No,3593,4383,135.62154844513373,180.0,0.0,Rural,N
LP001465,Male,Yes,0,Graduate,No,6586,2528,186.43737713305183,360.0,,Rural,N
LP001974,Female,No,0,Graduate,No,5074,0,130.93347178764955,360.0,1.0,Rural,Y
LP001883,Female,No,0,Graduate,,3090,0,130.1895042527508,360.0,1.0,Rural,N
LP002288,Male,Yes,2,Not Graduate,No,2790,0,49.59885945694566,180.0,0.0,Urban,N
LP001516,Female,Yes,2,Graduate,No,14876,0,68.24682950242952,360.0,1.0,Urban,Y
LP002585,Male,Yes,0,Graduate,No,3529,2040,114.16359831450944,360.0,0.0,Rural,N
LP002928,Male,Yes,0,Graduate,No,3189,3413,55.1857934140596,180.0,1.0,Semiurban,Y
LP002288,Male,Yes,2,Not Graduate,No,2828,0,49.41572692790523,180.0,0.0,Urban,N
LP002940,Male,No,0,Not Graduate,No,3800,0,105.5521707853308,360.0,1.0,Rural,Y
LP002449,Male,Yes,0,Graduate,No,2684,2711,91.52252246715456,180.0,0.0,Rural,Y
LP001137,Female,No,0,Graduate,No,3218,0,90.64169385285538,,1.0,Urban,Y
LP001369,Male,Yes,2,Graduate,No,10481,1169,222.60998667531896,360.0,1.0,Urban,Y
LP001608,Male,Yes,2,Graduate,No,1857,1712,96.82269530482972,360.0,1.0,Rural,Y
LP001865,Male,Yes,1,Graduate,No,6687,4247,325.4162286196689,360.0,,Urban,Y
LP001041,Male,Yes,0,Graduate,,2420,3363,116.98065179606881,,1.0,Urban,Y
LP002443,Male,Yes,2,Graduate,No,3552,1857,148.9346898124404,360.0,0.0,Rural,N
LP002692,Male,Yes,3+,Graduate,Yes,5574,1351,101.31931485701313,360.0,1.0,Rural,Y
LP001702,Male,No,0,Graduate,No,3250,0,123.52684358445767,360.0,1.0,Semiurban,N
LP001379,Male,Yes,2,Graduate,No,4089,3848,213.3837952068148,360.0,0.0,Urban,N
LP001990,Male,No,0,Not Graduate,No,2168,0,,360.0,1.0,Urban,N
LP001841,Male,No,0,Not Graduate,Yes,2406,2342,102.29207813387886,360.0,1.0,Rural,Y
LP001120,Male,No,0,Graduate,No,1638,1199,42.65326430249856,360.0,1.0,Urban,Y
LP001552,Male,Yes,0,Graduate,No,4146,5829,252.3288638115198,360.0,1.0,Semiurban,Y
LP002949,Female,No,3+,Graduate,,391,44032,349.6361554003749,180.0,,Urban,N
LP002101,Male,Yes,0,Graduate,,68197,0,491.4080473658963,180.0,1.0,Urban,Y
LP002239,Male,No,0,Not Graduate,No,2183,1720,130.64576175743767,360.0,1.0,Semiurban,Y
LP001327,Female,Yes,0,Graduate,No,2308,2531,137.1645174675076,360.0,1.0,Semiurban,Y
LP001736,Male,Yes,0,Graduate,No,2013,0,63.30545712795462,360.0,0.0,Urban,N
LP002840,Female,No,0,Graduate,No,2230,0,6.9949728816943,360.0,1.0,Urban,N
LP002305,Female,No,0,Graduate,No,4784,0,119.3364361212665,360.0,1.0,Semiurban,Y
LP001606,Male,Yes,0,Graduate,No,3306,2035,111.46506984410166,360.0,1.0,Rural,Y
LP002622,Male,Yes,2,Graduate,No,3517,4282,241.19010283222994,360.0,1.0,Rural,Y
LP002112,Male,Yes,2,Graduate,Yes,2343,4929,171.31292844233147,360.0,1.0,Rural,Y
LP002943,Male,No,,Graduate,No,2759,0,83.45238843322643,360.0,0.0,Semiurban,N
LP002130,Male,Yes,,Not Graduate,No,3498,2913,156.1009267314836,360.0,0.0,Rural,N
LP001892,Male,No,0,Graduate,No,2942,1714,122.35963300992518,360.0,1.0,Rural,Y
LP001233,Male,Yes,1,Graduate,No,9710,0,313.569320824608,360.0,1.0,Urban,Y
LP001892,Male,No,0,Graduate,No,2595,1855,126.31480223912017,360.0,1.0,Rural,Y
LP001207,Male,Yes,0,Not Graduate,Yes,2865,3499,160.47061795508364,180.0,0.0,Rural,N
LP002131,Male,Yes,2,Not Graduate,No,3128,2230,128.21660939808083,360.0,1.0,Urban,Y
LP002606,Female,No,0,Graduate,No,3315,0,103.88762090146928,360.0,1.0,Semiurban,Y
LP001519,Female,No,0,Graduate,No,9222,1583,220.48938334342589,360.0,1.0,Rural,N
LP002142,Female,Yes,0,Graduate,Yes,5947,0,101.88196725528219,360.0,0.0,Rural,N
LP001715,Male,Yes,3+,Not Graduate,Yes,6018,0,130.66630073933692,360.0,1.0,Rural,Y
LP002459,Male,Yes,0,Graduate,No,3933,0,121.82197700224215,360.0,1.0,Urban,Y
LP001401,Male,Yes,1,Graduate,No,15562,0,186.9928434079352,180.0,1.0,Rural,Y
LP002530,,Yes,2,Graduate,No,2893,1983,131.70678598703665,360.0,0.0,Semiurban,N
LP001691,Male,Yes,2,Not Graduate,No,3628,0,127.97541644684281,360.0,1.0,Semiurban,Y
LP002113,Female,No,3+,Not Graduate,No,1774,0,,360.0,0.0,Urban,N
LP001422,Female,No,0,Graduate,No,10512,0,255.4876860452841,360.0,1.0,Urban,Y
LP001357,Male,,,Graduate,No,4029,828,164.13317295039897,360.0,1.0,Urban,Y
LP001560,Male,Yes,0,Not Graduate,No,1816,1057,96.9274384633195,360.0,1.0,Semiurban,Y
LP001996,Male,No,0,Graduate,No,20843,0,483.51796806694523,360.0,1.0,Rural,N
LP002767,Male,Yes,0,Graduate,No,2886,2039,153.5846299055095,360.0,1.0,Rural,Y
LP001865,Male,Yes,1,Graduate,No,6611,4517,328.9620854927821,360.0,,Urban,Y
LP001529,Male,Yes,0,Graduate,Yes,2457,4100,149.07364481821406,360.0,1.0,Rural,Y
LP001518,Male,Yes,1,Graduate,No,1646,1500,27.4923638108386,360.0,1.0,Urban,Y
LP001864,Male,Yes,3+,Not Graduate,No,5159,0,132.35877972829024,360.0,,Semiurban,N
LP001636,Male,Yes,0,Graduate,No,5014,0,75.60051941100208,180.0,1.0,Semiurban,Y
LP002734,Male,Yes,0,Graduate,No,6438,4287,326.4148060029226,360.0,1.0,Urban,Y
LP002699,Male,Yes,2,Graduate,Yes,19069,0,401.15035043129797,360.0,1.0,Rural,Y
LP002917,Female,No,0,Not Graduate,No,2271,0,67.43544351280615,360.0,1.0,Semiurban,Y
LP001516,Female,Yes,2,Graduate,No,15741,0,73.50905744274068,360.0,1.0,Urban,Y
LP002640,Male,Yes,1,Graduate,No,5789,1897,247.95740695220675,360.0,1.0,Semiurban,Y
LP002689,Male,Yes,2,Not Graduate,No,2403,1577,40.40887527670378,360.0,1.0,Semiurban,Y
LP002874,Male,No,0,Graduate,No,3139,2769,113.11821617145873,360.0,1.0,Urban,Y
LP002755,Male,Yes,1,Not Graduate,No,2160,2373,132.63268275164683,360.0,1.0,Urban,Y
LP002281,Male,Yes,0,Graduate,No,2911,1495,92.64387145059277,360.0,1.0,Urban,Y
LP001345,Male,Yes,2,Not Graduate,No,4077,3412,128.72533925159632,180.0,1.0,Urban,Y
LP002544,Male,Yes,1,Not Graduate,No,2067,2478,127.32310391939079,360.0,1.0,Rural,Y
LP001426,Male,Yes,,Graduate,No,6026,2716,184.66453236696867,360.0,1.0,Rural,Y
LP001519,Female,No,0,Graduate,No,9864,1810,225.31193365615073,360.0,1.0,Rural,N
LP001119,Male,No,0,Graduate,No,3892,0,78.83907124137978,360.0,1.0,Urban,N
LP002931,Male,Yes,2,Graduate,Yes,5660,0,205.8914908747417,240.0,1.0,Semiurban,N
LP002244,Male,Yes,0,Graduate,No,2516,2446,134.07799093495933,360.0,1.0,Urban,Y
LP002361,Male,Yes,0,Graduate,No,1644,1873,97.03884763093964,360.0,1.0,Urban,Y
LP001751,Male,Yes,0,Graduate,No,3049,0,166.33015471280714,360.0,1.0,Rural,N
LP001119,Male,No,0,Graduate,No,3530,0,75.32575765680551,360.0,1.0,Urban,N
LP001405,Male,Yes,1,Graduate,No,2212,1524,83.62173835286929,360.0,,Urban,Y
LP001865,Male,Yes,1,Graduate,No,5771,3871,329.86710111726353,360.0,,Urban,Y
LP001097,Male,No,1,Graduate,Yes,4827,0,103.29543833477028,360.0,1.0,Rural,N
LP002369,Male,Yes,0,Graduate,No,2641,16,90.14710338858137,360.0,1.0,Rural,Y
LP002768,Male,No,0,Not Graduate,No,3293,0,80.75882194782089,36.0,1.0,Semiurban,N
LP001541,Male,Yes,1,Graduate,No,5556,0,155.60789142790904,360.0,,Rural,Y
LP002119,Male,Yes,1,Not Graduate,No,4994,1179,162.60246909984943,360.0,1.0,Urban,Y
LP001849,Male,No,0,Not Graduate,No,6168,0,119.55161967376729,360.0,0.0,Rural,N
LP002031,Male,Yes,1,Not Graduate,No,3730,1493,110.37973058584858,180.0,1.0,Urban,Y
LP001938,Male,Yes,2,Graduate,No,4808,0,123.66384538897533,360.0,0.0,Semiurban,N
LP001784,Male,Yes,1,Graduate,No,5385,1276,170.77355210492794,360.0,1.0,Rural,Y
LP001087,Female,No,2,Graduate,,3961,1989,120.1385173941914,360.0,1.0,Semiurban,Y
LP002393,Female,,,Graduate,No,9405,0,,240.0,1.0,Semiurban,Y
LP001915,Male,Yes,2,Graduate,No,2097,950,78.5884502220927,180.0,1.0,Urban,Y
LP002335,Female,Yes,0,Not Graduate,No,2123,3476,178.66709934672159,360.0,0.0,Semiurban,N
LP002938,Male,Yes,0,Graduate,Yes,17455,0,264.41532515003377,360.0,1.0,Urban,Y
LP001562,Male,Yes,0,Graduate,No,7332,0,271.7041885115672,360.0,1.0,Urban,N
LP001036,Female,No,0,Graduate,No,3850,0,73.59977894304824,360.0,0.0,Urban,N
LP002690,Male,No,0,Graduate,No,2430,0,57.23186643033322,360.0,1.0,Semiurban,Y
LP002768,Male,No,0,Not Graduate,No,3337,0,76.76017174348974,36.0,1.0,Semiurban,N
LP001578,Male,Yes,0,Graduate,No,2456,3665,133.41170093875058,360.0,1.0,Rural,Y
LP001936,Male,Yes,0,Graduate,No,3080,2336,141.46144485931973,360.0,1.0,Rural,Y
LP002489,Female,No,1,Not Graduate,,5632,0,135.8632464012468,360.0,1.0,Semiurban,Y
LP001013,Male,Yes,0,Not Graduate,No,2369,1591,92.0670065496444,360.0,1.0,Urban,Y
LP002739,Male,Yes,0,Not Graduate,No,3078,585,69.41454020822788,360.0,1.0,Rural,N
LP002347,Male,Yes,0,Graduate,No,3019,1464,142.84046894971814,360.0,1.0,Semiurban,Y
LP002178,Male,Yes,0,Graduate,No,3233,3163,93.90441231960476,300.0,,Urban,Y
LP002143,Female,Yes,0,Graduate,No,2239,467,130.80546648123925,360.0,1.0,Semiurban,Y
LP002301,Female,No,0,Graduate,Yes,7562,0,190.5039225835486,360.0,1.0,Rural,N
LP002004,Male,No,0,Not Graduate,No,3113,2612,106.53791481263791,360.0,1.0,Semiurban,Y
LP002229,Male,No,0,Graduate,No,5645,3981,298.01526745713227,360.0,1.0,Semiurban,Y
LP001322,Male,No,0,Graduate,No,3785,0,124.86336675786553,360.0,1.0,Semiurban,Y
LP002370,Male,No,0,Not Graduate,No,2578,0,56.94000574391236,180.0,1.0,Urban,Y
LP002443,Male,Yes,2,Graduate,No,3031,1808,147.3751537755665,360.0,0.0,Rural,N
LP001940,Male,Yes,2,Graduate,No,3151,1654,130.5226182146532,360.0,1.0,Urban,Y
LP002357,Female,No,0,Not Graduate,No,2536,0,83.2478456708881,,0.0,Urban,N
LP001225,Male,Yes,0,Graduate,No,5644,4178,255.6486461332253,360.0,1.0,Semiurban,N
LP001066,Male,Yes,0,Graduate,Yes,10131,0,193.68206229352597,360.0,1.0,Semiurban,Y
LP002401,Male,Yes,0,Graduate,No,2091,1101,,360.0,1.0,Urban,Y
LP002112,Male,Yes,2,Graduate,Yes,2310,4960,176.9702587932768,360.0,1.0,Rural,Y
LP002637,Male,No,0,Not Graduate,No,3855,1179,97.08582118468392,360.0,1.0,Rural,N
LP001100,Male,No,3+,Graduate,No,11913,2753,317.0606951788429,360.0,1.0,Rural,N
LP001319,Male,Yes,2,Not Graduate,No,3445,1829,81.89585144130453,360.0,1.0,Urban,Y
LP002789,Male,Yes,0,Graduate,No,3438,4253,136.36290218388606,180.0,0.0,Rural,N
LP002141,Male,Yes,3+,Graduate,No,2898,2006,91.22165742957098,360.0,1.0,Rural,N
LP001138,Male,Yes,1,Graduate,No,5209,0,41.7918979248287,360.0,1.0,Urban,Y
LP002401,Male,Yes,0,Graduate,No,2111,1102,,360.0,1.0,Urban,Y
LP001636,Male,Yes,0,Graduate,No,4484,0,73.91374532490708,180.0,1.0,Semiurban,Y
LP001900,Male,Yes,1,Graduate,No,2718,1742,117.74414760196989,360.0,1.0,Semiurban,Y
LP001894,Male,Yes,0,Graduate,No,2803,2038,152.392163408745,360.0,1.0,Semiurban,Y
LP002315,Male,Yes,1,Graduate,No,8348,0,156.67681866203316,300.0,0.0,Semiurban,N
LP001716,Male,Yes,0,Graduate,No,3200,3053,137.31960549551331,360.0,1.0,Urban,Y
LP001758,Male,Yes,2,Graduate,No,6228,1726,208.3610033735046,360.0,1.0,Semiurban,Y
LP001138,Male,Yes,1,Graduate,No,5883,0,40.74368942493855,360.0,1.0,Urban,Y
LP001238,Male,Yes,3+,Not Graduate,Yes,7279,0,126.0058732273587,60.0,1.0,Urban,Y
LP001903,Male,Yes,0,Graduate,No,4389,3106,208.4531606005243,360.0,1.0,Semiurban,Y
LP001047,Male,Yes,0,Not Graduate,No,2725,2057,116.74060081963643,360.0,0.0,Semiurban,N
LP001877,Male,Yes,2,Graduate,No,4254,1342,148.2124028643284,360.0,1.0,Semiurban,Y
LP002226,Male,Yes,0,Graduate,,3072,2422,125.04844658027703,360.0,1.0,Semiurban,Y
LP002500,Male,Yes,3+,Not Graduate,No,2832,1738,73.87443220834832,180.0,0.0,Urban,N
LP001864,Male,Yes,3+,Not Graduate,No,5374,0,129.10067908330652,360.0,,Semiurban,N
LP001535,Male,No,0,Graduate,No,3533,0,49.15210875871503,360.0,1.0,Urban,Y
LP001478,Male,No,0,Graduate,No,2814,0,66.6007880347285,360.0,1.0,Semiurban,Y
LP001586,Male,Yes,3+,Not Graduate,No,3209,0,78.17634008727259,180.0,1.0,Rural,N
LP002119,Male,Yes,1,Not Graduate,No,4667,1195,159.8421756971054,360.0,1.0,Urban,Y
LP002297,Male,No,0,Graduate,No,2396,19693,101.8851546814905,360.0,1.0,Semiurban,Y
LP001691,Male,Yes,2,Not Graduate,No,4043,0,121.23843914752719,360.0,1.0,Semiurban,Y
LP001213,Male,Yes,1,Graduate,No,5374,0,,360.0,0.0,Rural,N
LP002705,Male,Yes,0,Graduate,No,3897,0,113.05100282981094,360.0,1.0,Semiurban,Y
LP002603,Female,No,0,Graduate,No,622,4009,108.27860209566037,480.0,1.0,Rural,Y
LP002618,Male,Yes,1,Not Graduate,No,4040,5771,139.57578027003785,360.0,,Rural,N
LP002505,Male,Yes,0,Graduate,No,3948,2324,107.33733424397089,360.0,1.0,Urban,N
LP002794,Female,No,0,Graduate,No,2868,1681,83.96673247912416,360.0,,Urban,Y
LP001864,Male,Yes,3+,Not Graduate,No,5310,0,130.6334149940745,360.0,,Semiurban,N
LP001487,Male,No,0,Graduate,No,4663,0,97.89167213513521,360.0,1.0,Semiurban,Y
LP002527,Male,Yes,2,Graduate,Yes,17793,1094,148.1865623867814,360.0,1.0,Rural,Y
LP002785,Male,Yes,1,Graduate,No,3550,3567,158.34489697099906,360.0,1.0,Urban,Y
LP001784,Male,Yes,1,Graduate,No,5194,1278,173.08557801999248,360.0,1.0,Rural,Y
LP002705,Male,Yes,0,Graduate,No,3444,0,109.21394172763462,360.0,1.0,Semiurban,Y
LP002741,Female,Yes,1,Graduate,No,4796,2795,137.68371695547194,180.0,1.0,Semiurban,Y
LP001259,Male,Yes,1,Graduate,Yes,1052,2935,110.49316218862621,360.0,1.0,Urban,N
LP001155,Female,Yes,0,Not Graduate,No,1878,1610,97.11790860233536,360.0,1.0,Semiurban,Y
LP001225,Male,Yes,0,Graduate,No,6022,4241,258.441763483877,360.0,1.0,Semiurban,N
LP002435,Male,Yes,0,Graduate,,3879,1376,56.60339539665767,360.0,1.0,Rural,N
LP001637,Male,Yes,1,Graduate,No,35219,0,263.4281028485011,360.0,1.0,Semiurban,N
LP002533,Male,Yes,2,Graduate,No,3200,1726,,360.0,1.0,Urban,N
LP002788,Male,Yes,0,Not Graduate,No,2421,2243,178.52820581157857,360.0,0.0,Urban,N
LP002547,Male,Yes,1,Graduate,No,17905,0,499.94732125746407,360.0,1.0,Urban,N
LP001640,Male,Yes,0,Graduate,Yes,40992,4724,122.5847838637406,360.0,1.0,Semiurban,Y
LP002795,Male,Yes,3+,Graduate,Yes,9163,0,260.4597543904534,360.0,1.0,Semiurban,Y
LP002129,Male,Yes,0,Graduate,No,2601,2318,162.7389972108471,360.0,1.0,Semiurban,Y
LP002788,Male,Yes,0,Not Graduate,No,2436,2174,178.36778268250654,360.0,0.0,Urban,N
LP002544,Male,Yes,1,Not Graduate,No,1789,2519,133.60478231088769,360.0,1.0,Rural,Y
LP001431,Female,No,0,Graduate,No,2141,9063,135.32291819191056,360.0,0.0,Semiurban,Y
LP002362,Male,Yes,1,Graduate,No,6592,1746,107.43260366774463,,0.0,Urban,N
LP001325,Male,No,0,Not Graduate,No,3724,0,20.41039105488371,120.0,1.0,Semiurban,Y
LP002467,Male,Yes,0,Graduate,No,3464,2779,171.4525247953553,360.0,1.0,Urban,N
LP001282,Male,Yes,0,Graduate,No,2440,2191,100.13049017545619,360.0,1.0,Semiurban,Y
LP002447,Male,Yes,2,Not Graduate,No,1821,1511,61.952303866008506,300.0,,Urban,Y
LP002652,Male,No,0,Graduate,No,5813,3619,311.42698923709037,360.0,1.0,Rural,N
LP001222,Female,No,0,Graduate,No,3951,0,118.27134807744696,360.0,0.0,Semiurban,N
LP001507,Male,Yes,0,Graduate,No,2591,2076,123.69463696511696,360.0,1.0,Semiurban,Y
LP001027,Male,Yes,2,Graduate,,2393,1913,113.85479081179017,360.0,1.0,Urban,Y
LP001535,Male,No,0,Graduate,No,3574,0,45.24846394133034,360.0,1.0,Urban,Y
LP002315,Male,Yes,1,Graduate,No,8512,0,149.04366390628184,300.0,0.0,Semiurban,N
LP001392,Female,No,1,Graduate,Yes,7672,0,,360.0,1.0,Semiurban,Y
LP001343,Male,Yes,0,Graduate,No,1705,3289,128.44495747991664,360.0,1.0,Semiurban,Y
LP002534,Female,No,0,Not Graduate,No,4615,0,151.3547040104083,360.0,1.0,Rural,Y
LP001938,Male,Yes,2,Graduate,No,4117,0,122.32402465972808,360.0,0.0,Semiurban,N
LP002615,Male,Yes,2,Graduate,No,4924,5146,209.9974841627248,360.0,1.0,Semiurban,Y
LP002098,Male,No,0,Graduate,No,3213,0,102.57193345561433,360.0,1.0,Semiurban,Y
LP001266,Male,Yes,1,Graduate,Yes,2515,0,,360.0,1.0,Semiurban,Y
LP001841,Male,No,0,Not Graduate,Yes,2369,2158,99.57798133680143,360.0,1.0,Rural,Y
LP002530,,Yes,2,Graduate,No,2641,2057,133.99172717857616,360.0,0.0,Semiurban,N
LP002345,Male,Yes,0,Graduate,No,1021,2729,112.30798448891044,360.0,1.0,Rural,Y
LP002990,Female,No,0,Graduate,Yes,4926,0,135.03749468157966,360.0,0.0,Semiurban,N
LP001543,Male,Yes,1,Graduate,No,9121,0,188.4521115885456,360.0,1.0,Urban,Y
LP002301,Female,No,0,Graduate,Yes,6978,0,197.95616399751356,360.0,1.0,Rural,N
LP001266,Male,Yes,1,Graduate,Yes,2337,0,,360.0,1.0,Semiurban,Y
LP002585,Male,Yes,0,Graduate,No,3302,2145,122.31959567866326,360.0,0.0,Rural,N
LP002637,Male,No,0,Not Graduate,No,3603,1293,104.46812394342102,360.0,1.0,Rural,N
LP001608,Male,Yes,2,Graduate,No,2221,1565,104.27669107543235,360.0,1.0,Rural,Y
LP001253,Male,Yes,3+,Graduate,Yes,5164,1640,184.38916232838142,360.0,1.0,Semiurban,Y
LP002519,Male,Yes,3+,Graduate,No,4905,0,97.8144919657456,360.0,1.0,Semiurban,Y
LP002916,Male,Yes,0,Graduate,No,2517,1400,104.31133418415952,360.0,1.0,Urban,Y
LP002110,Male,Yes,1,Graduate,,4745,718,156.753025788489,360.0,1.0,Rural,Y
LP001443,Female,No,0,Graduate,No,3864,0,89.4213526295177,360.0,,Rural,Y
LP002979,Male,Yes,3+,Graduate,No,4384,0,43.298639578953654,180.0,1.0,Rural,Y
LP001518,Male,Yes,1,Graduate,No,1567,1516,33.40134122589315,360.0,1.0,Urban,Y
LP001266,Male,Yes,1,Graduate,Yes,2532,0,,360.0,1.0,Semiurban,Y
LP001800,Male,Yes,1,Not Graduate,No,2662,1956,142.7816393267859,180.0,1.0,Urban,N
LP001431,Female,No,0,Graduate,No,2328,9778,135.59436606257117,360.0,0.0,Semiurban,Y
LP002933,,No,3+,Graduate,Yes,9185,0,293.69332844900384,360.0,1.0,Semiurban,N
LP002366,Male,Yes,0,Graduate,No,2906,4629,120.55989370638002,360.0,1.0,Rural,Y
LP002833,Male,Yes,0,Not Graduate,No,4379,0,123.11706548965859,360.0,,Rural,Y
LP002262,Male,Yes,3+,Graduate,No,10171,0,271.6001530873657,360.0,1.0,Rural,Y
LP001594,Male,Yes,0,Graduate,No,6231,5662,188.29524155290295,360.0,1.0,Semiurban,Y
LP002112,Male,Yes,2,Graduate,Yes,2695,4140,176.56952052897444,360.0,1.0,Rural,Y
LP001581,Male,Yes,0,Not Graduate,,1981,1621,91.8752407224762,360.0,1.0,Rural,Y
LP001250,Male,Yes,3+,Not Graduate,No,5207,0,97.76467511289458,,0.0,Semiurban,N
LP001225,Male,Yes,0,Graduate,No,5462,4724,259.3312185859196,360.0,1.0,Semiurban,N
LP002821,Male,No,0,Not Graduate,Yes,5677,0,129.5933966057486,360.0,1.0,Semiurban,Y
LP001195,Male,Yes,0,Graduate,No,2262,1620,100.6654156795212,360.0,1.0,Semiurban,Y
LP001786,Male,Yes,0,Graduate,,5619,0,253.3020531589109,360.0,,Urban,N
LP002008,Male,Yes,2,Graduate,Yes,5729,0,145.25075908903904,84.0,,Rural,Y
LP002582,Female,No,0,Not Graduate,Yes,18516,0,223.8632589937312,360.0,1.0,Semiurban,Y
LP002562,Male,Yes,1,Not Graduate,No,4895,1112,183.62776045748794,360.0,,Urban,Y
LP001666,Male,No,0,Graduate,No,8291,3909,186.6725811533634,360.0,1.0,Rural,Y
LP002243,Male,Yes,0,Not Graduate,No,2807,2915,,360.0,0.0,Urban,N
LP002262,Male,Yes,3+,Graduate,No,8990,0,273.9313518837473,360.0,1.0,Rural,N
LP002393,Female,,,Graduate,No,10315,0,,240.0,1.0,Semiurban,Y
LP002978,Female,No,0,Graduate,No,2776,0,70.81725696097297,360.0,1.0,Rural,Y
LP002731,Female,No,0,Not Graduate,Yes,18089,0,124.47860221598735,360.0,1.0,Urban,Y
LP002243,Male,Yes,0,Not Graduate,No,3010,2935,,360.0,0.0,Urban,N
LP001915,Male,Yes,2,Graduate,No,2090,912,76.06538319800363,180.0,1.0,Urban,Y
LP001493,Male,Yes,2,Not Graduate,No,3916,1321,125.153201690672,360.0,1.0,Rural,N
LP002190,Male,Yes,1,Graduate,No,6695,0,176.71476842827767,360.0,1.0,Semiurban,Y
LP002434,Male,Yes,2,Not Graduate,No,5112,0,113.84981421584084,360.0,1.0,Rural,Y
LP002403,Male,No,0,Graduate,Yes,10907,0,187.59279067873135,360.0,0.0,Urban,N
LP002377,Female,No,1,Graduate,Yes,8992,0,152.60404711456601,360.0,1.0,Semiurban,Y
LP002524,Male,No,2,Graduate,No,5985,4946,165.64294958911594,360.0,1.0,Rural,Y
LP001488,Male,Yes,3+,Graduate,No,4287,8433,294.82470495167803,360.0,1.0,Semiurban,N
LP001868,Male,No,0,Graduate,No,1942,2082,133.24109338688748,360.0,1.0,Semiurban,Y
LP002738,Male,No,2,Graduate,No,3540,0,107.81776474708326,360.0,1.0,Semiurban,Y
LP002097,Male,No,1,Graduate,No,4663,1918,112.44691174223718,360.0,1.0,Urban,Y
LP001904,Male,Yes,0,Graduate,No,3372,1363,82.90131067586177,360.0,1.0,Urban,Y
LP001807,Male,Yes,2,Graduate,Yes,5694,1426,107.37786496447971,360.0,1.0,Rural,Y
LP001316,Male,Yes,0,Graduate,No,3032,2804,133.5630233804037,360.0,1.0,Semiurban,Y
LP002434,Male,Yes,2,Not Graduate,No,5096,0,107.70342325371973,360.0,1.0,Rural,Y
LP002361,Male,Yes,0,Graduate,No,1774,1707,102.76505648475117,360.0,1.0,Urban,Y
LP001888,Female,No,0,Graduate,No,3550,0,33.75248663934684,360.0,1.0,Urban,Y
LP002115,Male,Yes,3+,Not Graduate,No,2492,1739,171.03229250077655,360.0,1.0,Rural,N
LP002053,Male,Yes,3+,Graduate,No,4358,176,119.50354210705386,360.0,1.0,Semiurban,Y
LP002560,Male,No,0,Not Graduate,No,2592,2644,94.68953055340307,360.0,,Semiurban,Y
LP001421,Male,Yes,0,Graduate,No,5944,1939,179.93489521243225,360.0,1.0,Rural,N
LP002237,Male,No,1,Graduate,,3422,0,113.41565095631137,180.0,1.0,Urban,Y
LP002755,Male,Yes,1,Not Graduate,No,2201,2441,128.46885197440267,360.0,1.0,Urban,Y
LP001998,Male,Yes,2,Not Graduate,No,7197,0,187.78491081008903,360.0,,Rural,Y
LP002301,Female,No,0,Graduate,Yes,8125,0,196.96592341730613,360.0,1.0,Rural,N
LP002149,Male,Yes,2,Graduate,No,8202,3323,166.6281484506274,360.0,1.0,Rural,Y
LP001508,Male,Yes,2,Graduate,No,12507,0,189.02766751545755,180.0,1.0,Urban,Y
LP001744,Male,No,0,Graduate,No,3257,2994,147.94822471969076,360.0,1.0,Semiurban,Y
LP002188,Male,No,0,Graduate,No,5475,0,120.04254606260739,,0.0,Rural,N
